g_bar,g_obs,V_c,r_kpc
2.9906586338060635e-11,1.0676892611649876e-10,93.85294539875353,2.6736049601417182
7.224012955716326e-11,3.424008933057507e-10,147.537418089045,2.0602302922940656
2.417436305303362e-11,2.501902096560881e-10,151.5323577778511,2.9743135518157664
9.730573082886713e-09,9.730573082886711e-09,252.29037568538388,0.21198700915264246
3.6340255368918303e-10,3.6340255368918313e-10,122.97094694670506,1.3485385296722763
1.4711455226705668e-08,1.4711455226705668e-08,279.7715137467699,0.17242397401830528
7.62642297074488e-12,5.19137842516412e-11,67.10982194427822,2.811485090050192
5.348575584256977e-11,5.874449995258066e-10,154.04609796824286,1.3091231178033658
7.056752306015922e-13,3.709007650905981e-11,102.89039830667588,9.249926188367287
5.918841508145842e-12,6.038388140603401e-11,69.95241958560337,2.6262178919397696
4.9274348080450136e-11,7.153477130609981e-10,162.4533045984677,1.1956008266902862
4.0599330018378723e-13,3.240632127184724e-11,100.18244838022332,10.036905816356658
4.66384217880306e-11,1.110696019990943e-10,91.52562143601136,2.4441984056687334
7.073440525535128e-11,2.1447765298944474e-10,126.82350965182587,2.4303218187186304
5.594083479116555e-11,3.2417876715200284e-10,149.42965506515225,2.232211396516091
2.9832103376102206e-09,2.983210337610221e-09,182.4276166676744,0.3615293770298199
2.942503138678659e-10,2.9425031386786586e-10,114.99614374024736,1.4564511366991437
9.129564785055111e-09,9.129564785055113e-09,241.2922145492883,0.20667257159728375
5.414282742623531e-10,5.414282742623529e-10,128.8536643457378,0.9937998228520815
1.5488701030805236e-11,6.204823245636765e-11,85.57283209309401,3.8246235606731624
6.199330680844397e-11,3.0925408316113375e-10,151.05296917738525,2.391054030115146
3.1455893985278035e-11,2.663473292130674e-10,148.52489497527898,2.684086211987009
7.323945067444488e-12,5.795170042203655e-11,85.10046106295134,4.049896663714201
9.094715387912179e-11,9.733599183847569e-10,207.0316973532161,1.427074106879244
3.173190392394714e-12,7.018210504467739e-11,115.44581343588035,6.154266312370829
3.972844250366045e-09,3.9838683468677116e-09,194.28461479198057,0.30705639208739294
3.598735258161439e-10,3.6045573164132834e-10,121.90696084335838,1.3361381753764394
2.9674336395500063e-09,2.971557905272567e-09,180.50298904588294,0.35532919988190137
8.067280550943165e-11,2.0310936242498404e-10,110.27650683445444,1.940360200767641
8.207899847272584e-11,2.418609682151323e-10,135.08485115316023,2.4450841452612933
5.695693921109165e-11,2.394078580179455e-10,130.62881762763294,2.3098612341304987
9.292835301937935e-12,3.342445693702137e-11,60.49598686658549,3.5484204310599354
6.293086087297359e-11,3.4498920247535496e-10,135.02205664215685,1.7125775022143488
1.6339472142338351e-12,3.594146747718013e-11,96.89214599872315,8.465013286093889
3.32802799335549e-12,2.6943789095988374e-11,53.6001177392821,3.4555653971065845
1.3035437780995495e-10,1.3601727632557378e-09,182.42269495436136,0.7928845586064364
5.405772630102406e-13,1.9238837278290493e-11,86.22612625545318,12.524062592264542
2.5492633723047248e-12,3.91011198114939e-11,67.29975646126621,3.7539120165338056
2.667400640089101e-11,6.344039991858766e-10,169.9699145890053,1.4757897844700325
5.210454748952124e-13,3.003562753908968e-11,96.5802594208607,10.06436374372601
1.508847402571263e-12,2.8608292921431757e-11,61.400858419674854,4.270741068792441
8.224635637250297e-11,2.1507284301923165e-09,221.3258008121522,0.7381163271331562
1.1791622645949204e-13,1.33808441733773e-11,79.47343707524847,15.297018010038382
2.7661892615554457e-12,3.4091875731909683e-11,60.861423060033395,3.5211101269560086
8.983685436000069e-11,1.727905079391654e-09,203.04717045313836,0.7732506643046945
1.6135035245744504e-13,1.4505445476037177e-11,80.82658929845718,14.595659875996457
2.91178976923179e-12,4.796709656523877e-11,65.31294202358191,2.8820490109241215
7.401832072052045e-11,1.7483744645750533e-09,199.55218327806523,0.7381163271331562
2.567034609099248e-13,3.3275154767271295e-11,99.8712402067449,9.714201358134043
2.3979407746125844e-11,8.40188591508437e-11,89.75067938124312,3.1070268674343073
6.896530876056984e-11,2.961170288334085e-10,144.02433344183856,2.270150575730735
1.8327104689223722e-11,1.3560959482580059e-10,121.95782438539665,3.554472984942427
2.6987861123695097e-11,8.229453904473608e-11,87.35678673597334,3.005166814289932
6.817996250754503e-11,2.61452814363814e-10,137.39763192124767,2.3399763802775317
2.3072097056837887e-11,1.4940166749809514e-10,122.40835106178358,3.2502214348981404
3.334341485569655e-12,3.8347460778189e-11,64.26897930755052,3.490699734278122
5.94622783535264e-11,1.0289420793086732e-09,181.54703033606233,1.038086802480071
2.9930014434732647e-13,2.2183712011983264e-11,89.32935188119014,11.657366400944788
6.090699947579341e-12,4.562934365367581e-11,67.00593835473018,3.188810156480661
7.183076062624729e-11,7.99268004605804e-10,169.79919995769814,1.1690286389134927
6.143162202567576e-13,2.7498204655348554e-11,93.00315885709301,10.193829347505167
2.6476746002651106e-12,3.148278900015078e-11,57.77939812893732,3.4365219958665487
8.98775005492728e-11,1.742477327911718e-09,199.21536170453797,0.7381163271331562
1.2879080943220412e-13,1.2514478119827822e-11,77.61482795525066,15.599940950693828
5.013037373939282e-12,5.1868139830991734e-11,65.68330198261751,2.6956008266902867
5.492171369704251e-11,8.270612559653647e-10,159.59840999625723,0.9980808975494538
2.5421036295477723e-12,2.060720174238614e-10,155.34522595524865,3.7950989075878363
1.9194027051184966e-11,6.375499596429394e-11,85.27122656950395,3.696043696486566
7.759013952505722e-11,3.2929943150373436e-10,154.2707068997655,2.342190729258931
8.7034121878677e-12,4.393034134917297e-11,86.25986146607667,5.489075878358429
1.9009791334884067e-11,7.310850791682259e-11,80.46323966411343,2.869943903159138
5.90755171488343e-11,3.3123438158524535e-10,139.0966850408929,1.8929731325656924
1.1884091680304967e-11,1.600352277112803e-10,133.88789529233458,3.630056096840862
4.431242977945438e-12,3.059474563478223e-11,66.47871961674805,4.681281369943903
6.009244085947333e-11,5.429901877129694e-10,164.21141134897724,1.6093888396811338
8.044543267592851e-13,2.0774675077624655e-11,83.9443824982674,10.992471213463242
2.5426569688745937e-12,3.117085130552165e-11,62.542267532525976,4.066725715972837
1.3230212881913676e-10,2.1969648527564182e-09,223.69218455698314,0.7381163271331562
2.3147750076816726e-13,1.5626353399042665e-11,80.69755840040084,13.505462060820786
1.8894436525543444e-13,1.8589057809743147e-11,55.825979806046945,5.433274284027163
1.7895410873939944e-11,2.4741000535800116e-09,237.38205523711437,0.7381163271331562
3.3038622018597414e-14,1.8098551074088485e-11,85.28196986216813,13.02317685267198
2.3741574458730057e-09,2.3741574458730053e-09,170.91150734541063,0.398730439917331
2.0580882856686218e-10,2.0580882856686218e-10,103.80585523585538,1.6967818128136993
2.635158263141389e-09,2.6351582631413895e-09,175.43515147708274,0.37850605255388253
3.784015024650988e-12,4.885752635173764e-11,74.30612625002259,3.6623855919692945
1.349779269609864e-10,2.248973420181281e-09,237.84532340697015,0.8151756716858577
1.0937587717274474e-12,5.921636181589113e-11,111.6375257517615,6.820637732506643
1.7043363230928367e-11,6.279279747785427e-11,84.39177521837708,3.675671685857691
7.29306239326789e-11,3.1329174284990977e-10,146.61217956240145,2.2235016238559195
1.207265773058209e-11,7.728652396030623e-11,102.05852044224314,4.367581930912312
1.804419232143346e-11,7.74298260001607e-11,90.27568246054015,3.410983170947741
6.980557921490186e-11,3.7221366525253833e-10,158.97044906880862,2.2003247711839387
8.568621641722812e-12,6.755811407630813e-11,101.59097263215138,4.950841452612932
7.505118869589336e-12,4.215102794628109e-11,69.95894587314535,3.76291703572483
6.335999865517244e-11,4.588772438363193e-10,153.20504107066998,1.6576616474756423
2.503828754565181e-12,5.485534960646668e-11,105.0290475699715,6.516976675524063
8.572841446934972e-12,4.9962759566317843e-11,52.067869205684794,1.7584883377620313
3.47592648382632e-11,2.4151929730212313e-10,98.59013226369692,1.3042515500442868
2.215721775335627e-12,4.6089902587454754e-11,103.41776431725648,7.520224387363448
1.74119243496037e-11,7.430151856096737e-11,82.81627404550561,2.9914378506052555
6.984045689026667e-11,3.9745534621636706e-10,149.9845845125287,1.834219072925893
1.6125770687750723e-11,2.0459398593896477e-10,140.1073115515158,3.109388839681134
1.249146499249001e-11,4.249048086094782e-11,72.68180676343931,4.029081783289046
7.880993206946624e-11,3.4930329229945994e-10,148.63219657886765,2.0496014171833483
4.726144473151996e-12,3.611875791068753e-11,85.44370136785481,6.550487156775907
5.584786787530231e-12,3.6548517746277744e-11,51.4551285843181,2.347652790079717
3.479889424088845e-11,4.457516164362293e-10,125.26630702323082,1.1408325952170062
1.170434784948919e-13,1.0563351580380266e-11,72.74548701874846,16.235163861824624
9.788373361415953e-09,9.788373361415951e-09,237.68283818589947,0.1870386772955418
3.722806649187317e-10,3.722806649187318e-10,117.64167068196677,1.2047534691467376
1.0508356938672393e-08,1.0524332124002922e-08,242.13900591130582,0.18054325361677
2.3040046902663785e-12,4.159790859583699e-11,62.742312064122345,3.0668733392382643
6.427916740977161e-11,1.5811201843086519e-09,189.7674394621499,0.7381163271331562
2.881342133587282e-13,3.753799230199982e-11,100.32626855801297,8.689695896073221
3.935062528196056e-12,3.209762909904869e-11,61.47342368000872,3.815470918216711
9.025743992506703e-11,1.1118577867520242e-09,183.66059614249647,0.983170947741364
2.4152447922824146e-13,1.0903272224410033e-11,72.00318865479095,15.4096545615589
8.335913083489445e-11,1.5457553035729528e-10,70.51613220911295,1.04251550044287
6.490160220519272e-11,2.042141088290121e-10,91.40788308129527,1.3259521700620018
9.936651978419599e-13,2.4918593520405992e-11,85.68955332767159,9.549453793917921
2.191320150098891e-11,8.389012364911903e-11,85.16882503667594,2.8021848243283145
5.292870172662295e-11,2.827121786441321e-10,138.596639469972,2.2019486271036315
1.1120722027998184e-11,1.1346919728152139e-10,117.3658780074219,3.9341600236197225
3.81554289781698e-12,2.1692560264487986e-11,43.47662206272624,2.823885444346029
1.28160413469921e-10,7.308960377926335e-10,135.77484623935894,0.8173900206672571
2.5272305410087547e-13,7.540373433372702e-12,65.54707221388874,18.465456155890166
8.264136380199436e-13,2.8224098956896722e-11,52.51434408548603,3.16651904340124
2.1710982962324864e-11,1.3013783055236875e-09,172.16348196224527,0.7381163271331562
4.269212241394715e-14,1.4296179547514545e-11,78.64004452559206,14.018895777974608
2.5892393933370025e-09,2.589239393337002e-09,166.37838402446346,0.3464718039563035
1.8867441714688002e-10,1.8867441714688005e-10,100.26040218902186,1.726601712429879
1.857753499193096e-09,1.8603925906678952e-09,159.68629645033937,0.44419840566873336
3.4325648363334714e-12,3.8237786851443006e-11,67.64292801480299,3.877915559492176
1.1049980636863227e-10,1.773037712598409e-09,219.1420364296446,0.8777679362267493
7.203703464728279e-13,3.442885122523007e-11,94.85946131022942,8.470032477118393
5.663899747125921e-12,5.061699134069762e-11,65.55267526300602,2.7512547977561264
8.360006502225441e-11,1.1177565182431582e-09,178.01748113092552,0.9188072040153528
4.937514350262145e-13,2.8611828668090255e-11,90.7330086850981,9.324623560673162
3.862414733757487e-12,3.371468175129893e-11,60.92466182417824,3.5679067020962503
6.147355425151456e-11,7.667271073111304e-10,166.17017147142286,1.1671095364629465
5.225141563726448e-13,1.779845740541951e-11,80.19508255933395,11.710067906702097
1.912167812640217e-11,7.388846787874693e-11,85.8508917190934,3.232654266312371
6.672818015471118e-11,3.192095936999618e-10,147.72487539167534,2.2155299675228814
1.2028375102679808e-11,8.24333895831452e-11,101.84351817330159,4.077649837614408
3.178348974256267e-12,2.950672185376149e-11,56.31627607219716,3.4833185710067904
9.768174004076186e-11,1.2619122299932006e-09,176.4933734999713,0.7999704753469148
8.896958752987047e-13,4.474562193701224e-11,102.17510109069188,7.561116031886625
1.0452623620819177e-11,7.943741269543263e-11,81.46635865064378,2.707558311189844
6.506178996065234e-11,6.490041580065951e-10,165.90246321542503,1.3743726011219368
1.952829108361697e-12,5.7235900987169026e-11,105.23007310893878,6.269855329199882
4.73098309237436e-09,4.73098309237436e-09,196.18720470589275,0.2636551520519634
3.131250032116949e-10,3.1312500321169483e-10,111.23023040730307,1.2804842043105993
5.97820964338677e-09,5.978209643386771e-09,208.01841028372814,0.23457336876291707
3.1672128314760534e-12,3.1031429083335196e-11,45.02251153551846,2.1169176262178917
1.671978570828523e-11,3.172246373356025e-10,105.82506895486503,1.144080307056392
4.482693499107887e-14,8.196631711418474e-12,67.29165160672108,17.903306761145558
8.370071175022472e-13,2.5179833986489008e-11,55.587799323529964,3.9769707705934456
4.064528722666665e-11,1.6411871112446127e-09,193.33848231019584,0.7381163271331562
1.3604793270230964e-13,3.03011702274438e-11,93.64479348093506,9.378948922350162
9.05598916669393e-12,6.185671205603776e-11,84.88149771043447,3.7747268969589607
8.174119262029396e-11,6.855231439997162e-10,185.54728927921587,1.6275465013286095
4.295706600001303e-12,6.116108070195241e-11,101.72561370402232,5.483170947741364
1.0740900657950207e-10,2.0284379425756843e-10,101.04075987714423,1.6310894596988486
7.5003185359038e-11,1.5204559865718139e-10,109.24053521970596,2.5435488633008565
9.602123925140442e-11,2.071712879415243e-10,105.02414110922078,1.725420726306466
3.531555820544507e-12,4.239539631253012e-11,64.26557313747401,3.1570711544139356
8.860779478623929e-11,1.4693856567904242e-09,190.67863435901958,0.801889577797461
2.452158884859042e-13,1.698492435072167e-11,79.262802849195,11.987304399173311
1.4240757828831662e-11,7.614931878638672e-11,71.35196083183926,2.1666666666666665
6.100550139188587e-11,4.24226093298455e-10,129.6917600370903,1.2849129022733983
2.00648929377687e-12,6.354994036749403e-11,107.73637342926672,5.919102450546206
5.7943817088218654e-12,3.6930904551738355e-11,60.31806024652275,3.192648361381754
5.793019623951183e-11,5.509951619599023e-10,146.73931276348287,1.2664599940950694
2.9873780404457467e-13,1.1442915694596303e-11,70.51637229203195,14.08281665190434
6.363794049703616e-13,2.7037151643563607e-11,59.019762740160665,4.175228816061411
3.338436687629456e-11,2.033654589579397e-09,215.21763360142984,0.7381163271331562
7.889885671931118e-14,1.8020591458607616e-11,81.4412545317567,11.927959846471804
4.994648166514068e-12,4.650166562007095e-11,64.86670858253002,2.9323885444346027
5.69016379495352e-11,8.45174768223767e-10,168.3662022816999,1.0869501033362858
4.080407432515039e-13,2.2151857433398363e-11,83.76651080151176,10.265426631237084
1.4696853828882314e-09,1.4696853828882314e-09,144.7798009875187,0.4622084440507824
9.275204637219433e-11,9.275204637219433e-11,81.73266756447939,2.3340714496604664
1.4883369154532572e-09,1.5042273205064413e-09,149.06801368498967,0.47874224977856505
1.8980014202886686e-12,2.3198173413178448e-11,47.183788036981134,3.1101269560082665
5.568090793139136e-11,1.1290731144828595e-09,160.3615662376325,0.7381163271331562
1.388427225976602e-13,1.8771935954805494e-11,81.70175861290363,11.523914968999115
